
Surah 2:229,A divorce is only permissible twice: after that the parties should either hold Together on equitable terms or separate with kindness. It is not lawful for you (Men) to take back any of your gifts (from your wives) except when both parties fear that they would be unable to keep the limits ordained by Allah. If ye (judges) do indeed fear that they would be unable to keep the limits ordained by Allah there is no blame on either of them if she give something for her freedom. These are the limits ordained by Allah; so do not transgress them if any do transgress the limits ordained by Allah such persons wrong (Themselves as well as others).,Yawo la (natsode gyara na) gubauyio. Ebo acin'o yea egwasun yinmiezhi be gaskiyae ko ma yeajin kpamu be boloboloeu majin halali na yea gwo yandondo mini yan nazhi ye la'aya'na boa. Sai dai kamina eba be yinmiy gae sundan ke aya'a tswa hukunci Soko zhi woa na to le'fi danbo ya' a za guba'ba yan yanna yinmi ga'ala cia sa eti tacin'u ke hukunci yawo lugwa na'a wuncinzhi iyaka Soko zhi ga dan'onao. zandodo na gae gbin iyaka Soko tu na za wuncinzhi ga yi azwalumi zhio.
Surah 2:230,So if a husband divorces his wife (irrevocably) He cannot after that re-marry her until after she has married another husband and He has divorced her. In that case there is no blame on either of them if they re-unite provided they feel that they can keep the limits ordained by Allah. Such are the limits ordained by Allah which He makes plain to those who understand.,Gancin uga beu ya (yan taci). To ujin halali yau bea baci wuncin boa sai de uga yawo pa cia keba be eba ndoci na jin yan payin'ana. Gancin (eba yan baci) uga be'u ya le'fi danboya'a za guba ba (eba yan payin be yinmi payin'y) na'a dazhin betsun dozhi be na'a aga kpe wo ke a tswa hukunci Soko zhi na. wuncinzhi iyaka Soko zhi gadan'o nao na wyun'e jin bayani ya za nazhi ga de kpikpe na.
Surah 2:23,When ye divorce women and they fulfil the term of their (´Iddat) either take them back on equitable terms or set them free on equitable terms; but do not take them back to injure them (or) to take undue advantage; if any one does that; He wrongs his own soul. Do not treat Allah´s Signs as a jest but solemnly rehearse Allah´s favours on you and the fact that He sent down to you the Book and Wisdom for your instruction. And fear Allah and know that Allah is well acquainted with all things.,Ye ma ga bea yinzagizhi ya har aci bea idda'a jin zo sai ye'la- gwaesun'a be alheriy ko ma ye' la'jin kpamu be alheri. Ye mae ga kan'a zhizhi eti binakun'o ma. Zandondo na ga jin' acin na akika wyum'a etitaci'u jin gun. Ye mae ga la aya Soko (yawo) zhi edzo ma. Ye mae pa ni'ima Soko na ta eti yebo na. Ye mae pa litafi (Alkuranu) na U cin be yaye na to hukunci hukunci hikimazhi. wyun'e jin'e wa'azi be'uyin ye mae sundan Soko ye mae kpe wo ke de Soko yibe kpikpe yandodoe na.
Surah 2:231,When ye divorce women and they fulfil the term of their (´Iddat) either take them back on equitable terms or set them free on equitable terms; but do not take them back to injure them (or) to take undue advantage; if any one does that; He wrongs his own soul. Do not treat Allah´s Signs as a jest but solemnly rehearse Allah´s favours on you and the fact that He sent down to you the Book and Wisdom for your instruction. And fear Allah and know that Allah is well acquainted with all things.,Ye ma ga bea yinzagizhi ya har aci bea idda'a jin zo sai ye'la- gwaesun'a be alheriy ko ma ye' la'jin kpamu be alheri. Ye mae ga kan'a zhizhi eti binakun'o ma. Zandondo na ga jin' acin na akika wyum'a etitaci'u jin gun. Ye mae ga la aya Soko (yawo) zhi edzo ma. Ye mae pa ni'ima Soko na ta eti yebo na. Ye mae pa litafi (Alkuranu) na U cin be yaye na to hukunci hukunci hikimazhi. wyun'e jin'e wa'azi be'uyin ye mae sundan Soko ye mae kpe wo ke de Soko yibe kpikpe yandodoe na.
Surah 2:23,When ye divorce women and they fulfil the term of their (´Iddat) do not prevent them from marrying their (former) husbands if they mutually agree on equitable terms. This instruction is for all amongst you who believe in Allah and the Last Day. That is (the course Making for) most virtue and purity amongst you and Allah knows and ye know not.,Ye ma ga bea yinzagizhi ya har aci bea idda'azhi jin zo ye (wali yan azhi) ega kan'a yawo yin pa be eba'a (yan payin) zhi'y ma aga yeda jin tsakaniabo be dozhi eti edunfe wangio na. Wuncin Soko ela'ulajin wa'azi ya za na ga imani jin be sokoena uma'ajin be efo zobae na. Wuncin (nayeajin na) uga la edzuta be liliy ya ye gan'o Soko mayi be kpikpe ye ma kpea.
Surah 2:233,The mothers shall give such to their offspring for two whole years if the father desires to complete the term. But he shall bear the cost of their food and clothing on equitable terms. No soul shall have a burden laid on it greater than it can bear. No mother shall be Treated unfairly on account of her child. Nor father on account of his child an heir shall be chargeable in the same way. If they both decide on weaning by mutual consent and after due consultation there is no blame on them. If ye decide on a foster-mother for your offspring there is no blame on you provided ye pay (the mother) what ye offered on equitable terms. But fear Allah and know that Allah sees well what ye do.,Yan manci yin zagizhi aya egiazhi ebe aye har yan eya guba gungunci ya za na gae wa gan wyun'u la eyau gunmi na. Gancin gigiazhi to tu fuwa'azhi uta eti nda na'a magi ya nao eti eko gboro. E'la kpaka ta rayia sai yanna uga' ajin wo na. Ajin Nna'gun ebo egiu boa acin ma ajin Baba gun ebo egiu boa acin ga ga'u yi eti egun-gici bo. Ama ga bea kpa gan aga egi wa'mi ebeo eti yardajin'o. Tsakaniabo zaguba'ba ganni be shawarae le'fi danbo ya' aa (eti wuncin boa) ye ma ga wa gan yea wa zandoci na'aya egiyezhi ebe ye ya ye na le'fi danboa yega ewo etun'a la'aya'a eti adalin-ciona'. Ye mae sundan Soko ye mae kpe'wo ke Soko'e cin ye lebe iri etun nazhi ye lo na.
Surah 2:234,If any of you die and leave widows behind they shall wait concerning themselves four months and ten days: When they have fulfilled their term there is no blame on you if they dispose of themselves in a just and reasonable manner. And Allah is well acquainted with what ye do.,za nazhi ma ajaliazhi ga'ajin mini yebo ajin'a ya yinmizhi zhi zumao na yinzagi wuncinzhi a fedun ekpo be etitacin'a yin yan Etswa gunni be efo guwoe. Gancin aga beaidda'azhi jin zo le'fi danbo ya ye yea mini etun nazhi a gada lo be etitacin' ayin eti eko gboro na a Sokoma uyi be labari Etun nazhi ye gae lo na.
Surah 2:235,There is no blame on you if ye make an offer of betrothal or hold it in your hearts. Allah knows that ye cherish them in your hearts: But do not make a secret contract with them except in terms Honourable nor resolve on the tie of marriage till the term prescribed is fulfilled. And know that Allah Knoweth what is in your hearts and take heed of Him; and know that Allah is Oft-forgiving Most Forbearing.,Le'fi ma danbo ya ye yea mini yan na ye ga la ta gwa wu yan wiwa yan yinmizhi na'a ko ma nazhi ye ga so dan yangban yezhio naa. Soko kpe ke ye yea be'u tun'ye ya'a na ammaa ega jin dozhi alkawali (lokaci iddae) swiswoci ma saide ye ga'a gangan ye' gan wangi. Ye mae ga ta kpankoro yawo jin (dan iddao ma) har sai kamina idda gaazo na. Ye mae kpe'wo ke Soko kpe yannazhi fi yangban ye bo na ebo acin'o etswa'u. Ye mae kpe'wo ke Soko Etsu gafara uyio Etsu hakuri ma uyio na.
Surah 2:23,There is no blame on you if ye divorce women before consummation or the fixation of their dower; but bestow on them (A suitable gift) the wealthy according to his means and the poor according to his means;- A gift of a reasonable amount is due from those who wish to do the right thing.,Le'fi madanbo ya ye yea ye gabe ya yinmizhi alali ma ye la la'gwa to'a na'yin'a yema la'aba sadaki ya'a na'a yin'a. Yede twa'arya ya'be eyan emawozhiy bagwo deci ujin gwargwadotalakao tso ma ujin gwargwado eryatwa uyio na yi wangi na umayi ti'ile ta eti za nazhi gae lo'tun wangi nao.
Surah 2:237,And if ye divorce them before consummation but after the fixation of a dower for them then the half of the dower (Is due to them) unless they remit it or (the man´s half) is remitted by him in whose hands is the marriage tie; and the remission (of the man´s half) is the nearest to righteousness. And do not forget Liberality between yourselves. For Allah sees well all that ye do.,Ye ma ga bea ya shidzo kafi ye' lagwae tua na alali ma yea sadaki ba ya'a le'ani to yea ganfi sadaki na ye bana la'a ya'a sai de atso ga gan gan a ya'u jin sauki. Ko ma zana wun egan yawo pa na gan wyun'ajin sauki. Sauki na ma ye 'jin na uga tsoba dansun Soko gan'o ye mae ga ba alherizhi tan tsakaniebo be dozhiy ma. Akika Sokoe cin'e le be iri etun nazhi ye'lo kpata na.
Surah 2:238,Guard strictly your (habit of) prayers especially the Middle Prayer; and stand before Allah in a devout (frame of mind).,Ye mae fe tswa swallazhi to salla yan tatacin ye mae laekue gikini be ekpya dae baenio ya Soko.
Surah 2:239,If ye fear (an enemy) pray on foot or riding (as may be most convenient) but when ye are in security celebrate Allah´s praises in the manner He has taught you which ye knew not (before).,Ye ma gae be sundan (ejin swalla kendoe haliga yi na) ejin gi gbaro ko ma eti yan tucizhio etun Soko yeyemae pa U kendoe Ula yannazhi yekpeana wu ye na.
Surah 2:239,If ye fear (an enemy) pray on foot or riding (as may be most convenient) but when ye are in security celebrate Allah´s praises in the manner He has taught you which ye knew not (before).,Ye ma gae be sundan (ejin swalla kendoe haliga yi na) ejin gi gbaro ko ma eti yan tucizhio etun Soko yeyemae pa U kendoe Ula yannazhi yekpeana wu ye na.
Surah 2:240,Those of you who die and leave widows should bequeath for their widows a year´s maintenance and residence; but if they leave (The residence) there is no blame on you for what they do with themselves provided it is reasonable. And Allah is Exalted in Power Wise.,za nazhi gabea jin ajali mini yebo na alalima a yi be yinmizhi naa ya zhi zunmao na ajin wasiyya ya yinmiazhi yan eyan emawo yan edunfe eya nini ama aga tinya ma ama ga bea tinya le'fi danbo ya ye yea dan mini etu nazhi agada lo yan'a nayi wangi na'a Soko ma Etsu zankpe uyio Etsu hikima uyio.
Surah 2:24,For divorced women Maintenance (should be provided) on a reasonable (scale). This is a duty on the righteous.,Yinzagi nazhi ma aga ya na ayibe eryatwa yan eyan emawozhi eti bolobolo. Nana ma hakki uyio ta eti za nazhi gae sundan Sokona.
Surah 2:242,Thus doth Allah Make clear His Signs to you: In order that ye may understand.,Acinga ga Soko jin bayani ayauzhi ya ye yeoujin wo be wuncin'yye ga'afe eza ankali zhi.
Surah 2:243,Didst thou not Turn by vision to those who abandoned their homes though they were thousands (In number) for fear of death Allah said to them: "Die": Then He restored them to life. For Allah is full of bounty to mankind but Most of them are ungrateful.,Ngba wyo le yea lo eba za nazhi tinya dagan emiazhio amayi za kpau tsun'u'tsun eti dansun ajalio na'a Sokoci gan'a gan:"kpatae yea tsu" Uci kezhea dan rayi be. Akika Soko Etsu falala uyio taeti zawangizhioamma' ade ekundondo zawangizhi ejin yeboa.
Surah 2:244,Then fight in the cause of Allah and know that Allah Heareth and knoweth all things.,Ye mae gun kun ta eti ekpa Soko yemae kpe'wo ke Soko Etsu uyio nae wo na Etsu uyio na kpe yandondo ye na.
Surah 2:245,Who is he that will loan to Allah a beautiful loan which Allah will double unto his credit and multiply many times It is Allah that giveth (you) Want or plenty and to Him shall be your return.,Zi iga la eyan a man Soko'o yanma natso mayi wangi nao ebo Soko ula wun'u kpeuba'u yau ekpeba kpeba nazhi dokun nao Akika Soko ajin uya gwa-ba (ya zandochizhi) uma'ajin uya'gwa (ya zandocizhi) ebau gabo ma a kuye zheban lo.
Surah 2:246,Hast thou not Turned thy vision to the Chiefs of the Children of Israel after (the time of) Moses they said to a prophet (That was) among them: "Appoint for us a king that we May fight in the cause of Allah." He said: "Is it not possible if ye were commanded to fight that that ye will not fight" They said: "How could we refuse to fight in the cause of Allah seeing that we were turned out of our homes and our families" but when they were commanded to fight they turned back except a small band among them. But Allah Has full knowledge of those who do wrong.,Kashi wyo cinle lo eba zako izhe (ndocizhi) mini Banu Israilazhio nazhiy be zunma yan Musao naa. Lokaci na agan ya Annbia ndoci na;" Li etsu ya yi yia gunkun ta eti ekpa Soko" Uci gan; Ngba ye cinle lo ke ka'aga ekun jin wajibi ya ye gan ye'gun ye yea gun'a na'a yin'a. Aci gan: ki' dan be yi yi'o na'a kan yi ekun'yn gun ta eti ekpa Soko nao alali ma ayi nyandzun tinya emiyizhio to egiyizhi kami na a bea ekun gun jin wajibi ta eti abo na a zumz zheta  saide za de'gi miniabo. Soko mayi be kpikpe yan yanna azwalumizhi ejin na.
Surah 2:247,Their Prophet said to them: "Allah hath appointed Talut as king over you." They said: "How can he exercise authority over us when we are better fitted than he to exercise authority and he is not even gifted with wealth in abundance" He said: "Allah hath Chosen him above you and hath gifted him abundantly with knowledge and bodily prowess: Allah Granteth His authority to whom He pleaseth. Allah careth for all and He knoweth all things.",Annabi'a ci gan'a gan: Akika Sokoa Dalutu li ula'ufe Etsu'u ya ye Aci gan: "ke wun'a dada ci gi tsu ta eti yi bo nao alali ma yi ga gwoyin gan na'a gi' tsu naoama yau bagwo yan arzikia na'a yin'o. U ci gan: "Akika ma Soko'u li ta eti yebo uma beu bagwo mini ilimio to nakan kpace u bo. Soko ma'ajin ula mulki'u wyun'a ya za na ga bau na. Soko ma Etsu bagwo uyio Etsu kpikpe uyio.
Surah 2:248,And (further) their Prophet said to them: "A Sign of his authority is that there shall come to you the Ark of the covenant with (an assurance) therein of security from your Lord and the relics left by the family of Moses and the family of Aaron carried by angels. In this is a symbol for you if ye indeed have faith.",Annabia cia gan'a gan: Akika alama yan mulki'u wyun'abe ya'a be kpati ndociy mini' ubo yan na'ashi yangbanta na dando dagan eba Tsoci ye bo to kaya nazhi ke dagan egwa za' mi Musa to za'mi Harunazhio na. Malaikazhi ma'a la wyun'o. Akika mini wuncin'o egwa wu danbo ya ye (ke Soko tsa li Daluta etsu ona) wun'ayi muminizhi ye yio na.
Surah 2:249,When Talut set forth with the armies he said: "Allah will test you at the stream: if any drinks of its water He goes not with my army: Only those who taste not of it go with me: A mere sip out of the hand is excused." but they all drank of it except a few. When they crossed the river- He and the faithful ones with him- they said: "This day We cannot cope with Goliath and his forces." but those who were convinced that they must meet Allah said: "How oft by Allah´s will Hath a small force vanquished a big one Allah is with those who steadfastly persevere.",Kamina Dalutu bea dzun tinya be ekungunci'uzhi'na ugan: "Akika Sokoa maye cinle be edu nuwan ndoci zandondo na ga to nuwan fin miniubo na za wuncin dan mini zabamizhi boa za na ma la'u to misun wyun'a na Akika zawuncin dan mini mibo sai de za na ga to gwako nini be egwauyin na. Kun'dondoa ci da to'u fin (kendoe ba'a na) sai de za degi miniabo. Kamina (Dalutu) bea patu gan-ni be za na zhia imani jin gan-ni beu yin na (za nazhitwo nuwan fin;ana) ci gan: Nyin na yi de kagbo ndondo nayi ga zheye ka Dalutu be ekun gunci'uzhi-na;a zanazhia gaskiya ya ke ada gun be Sokoena cigan: "Gukin gukin'o jama'a nazhi yi degi na e laade zankpe ta eti jama'a nazhi dokun na be izini Soko yin'o. Soko ma wyun'ajin udanbe hakuri jincizhiy.
Surah 2:250,When they advanced to meet Goliath and his forces they prayed: "Our Lord! Pour out constancy on us and make our steps firm: Help us against those that reject faith.",Kamina adzun fi jaluta be ekun gunciuzhi'-na aci gan: Ya wyoe Tsociyan yi! "Du'le hakuri fi yi naka'o wyo mao la bici kimpayizhio gboka wyo mao ya yi nasara ta eti jama'ayan kafirizhio.
Surah 2:251,By Allah´s will they routed them; and David slew Goliath; and Allah gave him power and wisdom and taught him whatever (else) He willed. And did not Allah Check one set of people by means of another the earth would indeed be full of mischief: But Allah is full of bounty to all the worlds.,Acia rukpea be izini Sokoe Dawuda cia Jalutu wu Soko cia mulki to hikima la'a yau uci wu'u ilimi yan nazhi wyun'e wa na kagan ujin ebo gwakan Soko boa na wyun'e la sashi zazhi kangwa ya sashi na'a da kin ga'ajin lalace. Amma' ade Soko Etsu falala uyio ta eti alitzhi kpatao.
Surah 2:252,These are the Signs of Allah: we rehearse them to thee in truth: verily Thou art one of the messengers.,Wucinzhi kpata ayazhi ayio yan Soko. Nae gba yawyoe be gaskiyae naakika ma wyo yea fe dan mini tuci zhio.
Surah 2:253,Those messengers We endowed with gifts some above others: To one of them Allah spoke; others He raised to degrees (of honour); to Jesus the son of Mary We gave clear (Signs) and strengthened him with the holy spirit. If Allah had so willed succeeding generations would not have fought among each other after clear (Signs) had come to them but they (chose) to wrangle some believing and others rejecting. If Allah had so willed they would not have fought each other; but Allah Fulfilleth His plan.,Tuci wuncinzhi yi yia daraja la'aya sashiazhi ta eti sashio ade dan miniabo na Soko gangan bayin na Uma'a sashiazhi la'atu be darajazhi yima' hujjazhi la'aya Isa egi Maryama yici kezhe' u ya kagbo be Ruhiy na yi lilici na. Uma'aba Soko ba da za nazhi be gba'azuma na'agun kun'a baci na hujjazhi nazhia tula na be ya'a ni na'a amma'ade a'ce dozhi leba ebo acin'o ade dan miniabo za nazhia imani jin na amade dan miniabo nazhia jin kafirinci na. Da wun'a ba Soko ba agun dozhi kun'a amma' ade Soko'ajin ujin yan na ga bau na.
Surah 2:254,O ye who believe! Spend out of (the bounties) We have provided for you before the Day comes when no bargaining (Will avail) nor friendship nor intercession. Those who reject Faith they are the wrong-doers.,Ya ye nazhia imani jin na ewu dukiyayezhi mini nazhi yila ya ye arziki nao tun shidzo kafi Efo' ube na efo na e cewo boa na eyada madanboa na gwatan ndondoma' danboa na. Akika kafirizhi agayi azwalumizhio.
Surah 2:255,Allah! There is no god but He-the Living the Self-subsisting Eternal. No slumber can seize Him nor sleep. His are all things in the heavens and on earth. Who is there can intercede in His presence except as He permitteth He knoweth what (appeareth to His creatures as) before or after or behind them. Nor shall they compass aught of His knowledge except as He willeth. His Throne doth extend over the heavens and the earth and He feeleth no fatigue in guarding and preserving them for He is the Most High the Supreme (in glory).,Soko ade tsoci ndocia sai wyin'y. Etsu rayi Etsu na' akunke ya' ti ' u be yandondoe na igbe ta wun'e la wyun'a to elele ma wune la wyun'a wyun ga wun yan na fi samazhi to yan na fi kinbo nao ziy-kun' acin' u tangwa 'ugi nko' ubo sai de be iziniuyin Uyi be kpikpe yan nazhi dan yegboroabo na to nazhi dan zuma' abo na. Ama ma yandondo kezhe mini ilimiu boa sai natso ga ba;u na. Esa yan mulki'u wun'a ma samazhi to kin yin gwoba kangia be tswitswa'a yin ulu kpin ndondo fi wyun'a wyun ga mayi Etsu na latu (ta eti yandondo nao) Etsu nayi cinwan ci na.
Surah 2:256,Let there be no compulsion in religion: Truth stands out clear from Error: whoever rejects evil and believes in Allah hath grasped the most trustworthy hand-hold that never breaks. And Allah heareth and knoweth all things.,Ti;ile bo ko kpaka bo udan mini jin jin adini boa (ya zana la'agwo musuluncia na'a) Akika bawu wun'a tula kperi be egbiny ebo acin'o zandondo na ga 'kafirici jinbe Dagutuy na (zanae jin zazhi umurni be wunwun zandoci ke Soko lugwa na) u cia imani jin be Sokoe na akika za wuncin'a egwa la'asun egban na gboka sarauyin nana ma'adza ya'a na Soko ma Etsu nae wo yandondo na uyio Etsu nade kpikpe yandondo na uyi
Surah 2:257,Allah is the Protector of those who have faith: from the depths of darkness He will lead them forth into light. Of those who reject faith the patrons are the evil ones: from light they will lead them forth into the depths of darkness. They will be companions of the fire to dwell therein (For ever),Soko ga yi Ndakata yan za nazhia imani jin nao wyun'e kuadzun tinya dagan bazhiko zhio lo haske za nazhi ma'ajin kafirinci na Ndakata'azhi gayi Dagutuo ajin afe kuatinya dagan haskeo lo bazhikozhi. Za wuncinzhi ga yi egi mi'na zhio bagabo a fi tutunyin'o.
Surah 2:258,Hast thou not Turned thy vision to one who disputed with Abraham About his Lord because Allah had granted him power Abraham said: "My Lord is He Who Giveth life and death." He said: "I give life and death". Said Abraham: "But it is Allah that causeth the sun to rise from the east: Do thou then cause him to rise from the West." Thus was he confounded who (in arrogance) rejected faith. Nor doth Allah Give guidance to a people unjust.,Ngba wyu le ye eba za na gbomi be Ibrahimae dan mini alamari Tsocioubo ebo mulki na Soko la'ayau na'a lokaci na Ibrahima gan: "Tsoci mi gae dan eyan rayio wyu ga mae wu rayio Ugan: "Tomi tsoe dan yan rayi mi mae wu rayi. "Ibrahima gan: "To akika Sokoe elaigidi tinya dagan eyi la'azhin'o ebo acin'o wyotso'o la wun'o tin'oya dagan eyi lo'zun'o acia za na'ajin kafirinci na la'agizhi dan zunyesun'o. Soko mae la jama'ayan azwalumizhi ke eoa.
Surah 2:259,Or (take) the similitude of one who passed by a hamlet all in ruins to its roofs. He said: "Oh! how shall Allah bring it (ever) to life after (this) its death" but Allah caused him to die for a hundred years then raised him up (again). He said: "How long didst thou tarry (thus)" He said: (Perhaps) a day or part of a day." He said: "Nay thou hast tarried thus a hundred years; but look at thy food and thy drink; they show no signs of age; and look at thy donkey: And that We may make of thee a sign unto the people Look further at the bones how We bring them together and clothe them with flesh." When this was shown clearly to him he said: "I know that Allah hath power over all things.",Koma ke za na -- gan alkarya ndocio na alalima wun' azhe wasa ta eti eyanko'uzhio uci gan: ke Soko zhezhe ci dan kin nana rayi baci tsutsu'ubo nao Sokocia wuntso wu har yan eya shitsun zuma wuncin'o uci'u la'a nakin be rayiy Uci gbin' ugan gan: "Ke efo jin wyoe yiyinao. Ugan: mi fe foe ni ko ma sashi yan efo (nini). Ugan: A'a wyo fe eya shittsun'ani.Cin le lo eba yangici wyoe to eyan finci wyoe ade na zhegba miniabo na'a wyo mao cin'oleolo eba tyatyagi wyoe ebo ma yi la wyo yolaofe aya ndociy ya zawangizhi. Wyo mao cin-oleolo eba tsukunzhi kendoe yie san'a san na yicie kezhe la tufuwa yan nakan kpea na. Gancin kamina alamari bea tula yau na ugan: mi kpe ke Soko de kagbo ta eti yandondo na.
Surah 2:260,When Abraham said: "Show me Lord how You will raise the dead " He replied: "Have you no faith" He said "Yes but just to reassure my heart." Allah said "Take four birds draw them to you and cut their bodies to pieces. Scatter them over the mountain-tops then call them back. They will come swiftly to you. Know that Allah is Mighty Wise.",To lokaci na Ibrahima gan gan: Tsoci! La' wu mi kendoe wyoe la rayi dan eyan tsutsucizhi na. Ugan: kashi wyo ya gaskiya ya'a Ugan: "Na'am! Ebo de yangban mi yiu be shishi "Ugan: "To a'gwasun elugi gunni wyo la eyeazhi pan'ozhin eba wyoe wyo cio la'aozun wyo cio la kasan' azhio gan'o kpe patizhio. Ganncin wyo cio yia atsoa fe be eba wyoe be ciy. wyo mao kpeo wo kede akika Soko Etsu zankpe uyio Etsu hikima uyio na.
Surah 2:261,The parable of those who spend their substance in the way of Allah is that of a grain of corn: it groweth seven ears and each ear Hath a hundred grains. Allah giveth manifold increase to whom He pleaseth: And Allah careth for all and He knoweth all things.,Kotonci yan za nazhie wu dukiya'azhi fi eko Soko na uyi ke kotonci yan eyisunsun na'ayin egwa gutwaba na mini egwa ndondo yangici sunsun shitsun fi bo. Soko ma'ajin Ukpe' u badozhi ya za na ga ba'u na Sokoma Etsu bagwo uyio Etsu kpikpe uyio.
Surah 2:262,Those who spend their substance in the cause of Allah and follow not up their gifts with reminders of their generosity or with injury-for them their reward is with their Lord: on them shall be no fear nor shall they grieve.,Za nazhie wu dukiya'azhi fi eko Soko na gancin ma e'la'zhisa be egun'y a gba yan na a wuna zuma'a na ayibe la'ada'yin dan eba Soko dansun ndondo ma'adan bea yin'a ama'a nyin yangban ndodoa.
Surah 2:264,O ye who believe! cancel not your charity by reminders of your generosity or by injury- like those who spend their substance to be seen of men but believe neither in Allah nor in the Last Day. They are in parable like a hard barren rock on which is a little soil: on it falls heavy rain which leaves it (Just) a bare stone. They will be able to do nothing with aught they have earned. And Allah guideth not those who reject faith.,Ya ye nazhia imani jin na! Ega nyin swadaka yezhi ya be ezhisae be egun'y ma ke za nae wu dukiya ebo eye zawangizhio na uma ya gaskiya be Sokoe be efo zoba yin' a na. kotoci'u uyi ke kotonciyan takunko na jikanna kpe eti ubo na eleko cie du kpe u ucia la'azhe bolwoe. Ade anfani ndondo yan woce na'ace na'a Sokomae la bawu aya jama'a nazhi ejin kafirinci na'a.
Surah 2:265,And the likeness of those who spend their substance seeking to please Allah and to strengthen their souls is as a garden high and fertile: heavy rain falls on it but makes it yield a double increase of harvest and if it receives not Heavy rain light moisture sufficeth it. Allah seeth well whatever ye do.,Kotonci ma yan za nazhie wu dukya'azhi ebo wiwayan yardajin yan Soko na be kagbo yan yangban' atsozhi (eba imanio na) uyi ke kotonci yan batako ndoci na ta eti patio na eleko (yan albarka) cia du kpeu na. Uci nyin anfani latizhi tinya-kpeba dozhi guba tobo' otso eleko du fi wun'a ka elekpa nae cin na (wun'a kun'uke) Soko mae cin yele be iri etun nazhi ye' lo na.
Surah 2:265,And the likeness of those who spend their substance seeking to please Allah and to strengthen their souls is as a garden high and fertile: heavy rain falls on it but makes it yield a double increase of harvest and if it receives not Heavy rain light moisture sufficeth it. Allah seeth well whatever ye do.,Kotonci ma yan za nazhie wu dukya'azhi ebo wiwayan yardajin yan Soko na be kagbo yan yangban' atsozhi (eba imanio na) uyi ke kotonci yan batako ndoci na ta eti patio na eleko (yan albarka) cia du kpeu na. Uci nyin anfani latizhi tinya-kpeba dozhi guba tobo' otso eleko du fi wun'a ka elekpa nae cin na (wun'a kun'uke) Soko mae cin yele be iri etun nazhi ye' lo na.
Surah 2:266,Does any of you wish that he should have a garden with date-palms and vines and streams flowing underneath and all kinds of fruit while he is stricken with old age and his children are not strong (enough to look after themselves)- that it should be caught in a whirlwind with fire therein and be burnt up Thus doth Allah make clear to you (His) Signs; that ye may consider.,Kashi eza dan mini yebo nae wa gan wyun'u yi bebatako yan donbinazhi to yinabizhi na manuwanzhie je fi tako ubo na yangici sunsun iri ndondo ma' ashe u wyuntso ci bea kuku umayi be zuriyazhi nazhi la'agboka na gancin efe ko ndoci na enafinin yin'ubo na cibea lati din na. (Ngba ade za na awa acin na). Acinga ga Sokoe jin bayani yan ayauzhi ya ye yeo ujin wo be wuncin'y ye ga fe zanazhia kpa ye na.
Surah 2:267,O ye who believe! Give of the good things which ye have (honourably) earned and of the fruits of the earth which We have produced for you and do not even aim at getting anything which is bad in order that out of it ye may give away something when ye yourselves would not receive it except with closed eyes. And know that Allah is Free of all wants and worthy of all praise.,Ya ye nazhia imani jin na! Efe wu mini dukiya wangiyezhio nazhi ye cewoa na to mini yan nazhi yi la tinya ya ye dagan kinbo na ye mae ga kpa lulo etun dede mini ubo ma ye mae ga fe wu yanna ka aga yaye yea gwo'a na ma ko na kaye ga gwo ye ga eye findanna ma. Yemae kpe' wo kede Soko Etsu wadata uyio Etsu yebo ma uyio na.
Surah 2:268,The Evil one threatens you with poverty and bids you to conduct unseemly. Allah promiseth you His forgiveness and bounties. And Allah careth for all and He knoweth all things.,She'tan wyin'ejin ye alkawali yaji jin umae jinye umurni be lulo yan etun alfashae. Soko mae jin ye alkawali yan etun gafara be falalae dagan eba' ubo. Sokoma Etsu bagwo uyio Etsu kpikpe uyio.
Surah 2:269,He granteth wisdom to whom He pleaseth; and he to whom wisdom is granted receiveth indeed a benefit overflowing; but none will grasp the Message but men of understanding.,Wyun' ela hikima (fahimta gaskiya) a twarya ya za na ga ba una zandondo na ma aga hikima la'aya na akika aza wuncin ya alherina dokun na. A made za na' akpaye na'a sai de za nazhi gayi eza hankalizhi na.
Surah 2:270,And whatever ye spend in charity or devotion be sure Allah knows it all. But the wrong-doers have no helpers.,Yandondo na ye ga wu mini dukiyaezhio na (ba na wun'agbagba da kan na) koma emi yan alkawali ndoci na ye ga shena akika Soko yi be kpikpeu yin. Azwalumizhi ma'ade zanazhia jin'ataimako naa.
Surah 2:271,If ye disclose (acts of) charity even so it is well but if ye conceal them and make them reach those (really) in need that is best for you: It will remove from you some of your (stains of) evil. And Allah is well acquainted with what ye do.,Ye ga swadakazhi la'atula to ugye sarauyin yema ga'uswo ye cia la'aya talakazhi wucintso de alheri gan yaye. Soko ma ga ndoncizhi mini zunubi yezhio fin ya. Soko ma yi be kpikpe etun nazhi ye'lo na.
